Chemical_ID,End_Point,Model,BMD10,BMD50,Min_Dose,Max_Dose,AUC_Norm,DataQC_Flag,BMD_Analysis_Flag,BMD10_Flag,BMD50_Flag
2680,TOT_MORT,log_logistic,1967567.017,4.25E+24,0,100000,0.187489482,4,2,1,1
2681,ANY24,weibull,inf,inf,0,100000,0.03126645,4,0,1,1
2681,DP24,logistic,332974.957,490684.603,0,100000,9.34E-06,4,0,1,1
2681,MO24,log_logistic,9.15E+40,6.98E+93,0,100000,0.031257447,4,0,1,1
2681,NC__,log_logistic,3.50E+46,1.53E+74,0,100000,1.60E-06,4,0,1,1
2681,SKIN,log_logistic,1.12E+19,1.01E+30,0,100000,0.019228846,4,0,1,1
2682,DP24,log_logistic,2382146742,8.84E+28,0,100000,0.155164964,4,2,1,1
2682,MORT,log_logistic,2587619.89,2.23E+27,0,100000,0.224123359,4,2,1,1
2682,NC__,logistic,396671.882,555918.195,0,100000,8.00E-06,4,0,1,1
2682,NC24,log_logistic,1.36E+26,3.39E+53,0,100000,0.05171899,4,2,1,1
2695,ANY24,log_logistic,6.91019E+11,7.15E+54,0,100000,0.117187357,4,2,1,1
2695,ANY120,log_logistic,0,1.11376E+12,0,100000,0.523565974,4,2,-1,1
2695,ALL_BUT_MORT,log_logistic,0,2.03E+38,0,100000,0.181635878,4,2,-1,1
2695,CRAN,log_logistic,0,0,0,100000,0.089292979,4,2,-1,-1
2695,DP24,log_logistic,3.60E+25,6.16E+61,0,100000,0.058839648,4,2,1,1
2695,EDEM,weibull,inf,inf,0,100000,0.035718455,4,0,1,1
2695,LTRK,weibull,5.08758E+14,6.44E+102,0,100000,0.312501283,4,2,1,1
2695,MO24,log_logistic,5.42002E+15,1.88E+34,0,100000,0.050771638,4,2,1,1
2695,MORT,log_logistic,0.234,5.52E+18,0,100000,0.389826512,4,2,0,1
2695,NC24,log_logistic,7.68E+251,inf,0,100000,0.050385294,4,2,1,1
2695,SM24,log_logistic,8.22E+47,1.94E+88,0,100000,0.016951988,4,0,1,1
2695,TOT_MORT,log_logistic,0.012,1.01E+17,0,100000,0.41014567,4,2,0,1
2696,ANY24,log_logistic,3.61E+31,9.62E+182,0,100000,0.140637141,4,2,1,1
2696,ANY120,log_logistic,0,3.3331E+14,0,100000,0.500105329,4,2,-1,1
2696,AXIS,weibull,inf,inf,0,100000,0.249999498,4,2,1,1
2696,ALL_BUT_MORT,weibull,0,1.61E+29,0,100000,0.303651936,4,2,-1,1
2696,BRN_,weibull,inf,inf,0,100000,0.333334098,4,2,1,1
2696,CRAN,weibull,124923.115,3.10E+84,0,100000,0.458340798,4,2,1,1
2696,DP24,log_logistic,1.61E+27,8.37E+58,0,100000,0.053566406,4,2,1,1
2696,EDEM,log_logistic,26.131,6.39E+27,0,100000,0.500012898,4,2,0,1
2696,LTRK,weibull,0.026,5.89E+36,0,100000,0.458400109,4,2,0,1
2696,MORT,log_logistic,1212.335,5.82E+18,0,100000,0.285729224,4,2,0,1
2696,NC24,log_logistic,8.43E+21,6.00E+49,0,100000,0.053574406,4,2,1,1
2696,SKIN,log_logistic,90512820368,2.93E+29,0,100000,0.041731427,4,2,1,1
2696,SM24,log_logistic,1.55E+19,1.70E+30,0,100000,0.017855357,4,0,1,1
2696,TCHR,log_logistic,inf,inf,0,100000,0.041672125,4,2,1,1
2696,TOT_MORT,log_logistic,0.041,2.60E+29,0,100000,0.312527929,4,2,0,1
2697,ANY120,log_logistic,0,7.21E+21,0,100000,0.468802864,4,2,-1,1
2697,AXIS,log_logistic,1.12E+19,3.79E+39,0,100000,0.083333382,4,2,1,1
2697,ALL_BUT_MORT,weibull,inf,inf,0,100000,0.177490731,4,2,1,1
2697,BRN_,log_logistic,3.44278E+13,7.08E+27,0,100000,0.166650062,4,2,1,1
2697,CRAN,log_logistic,5.28E+16,2.67E+38,0,100000,0.166658062,4,2,1,1
2697,EDEM,log_logistic,91134273.68,3.45E+20,0,100000,0.333308062,4,2,1,1
2697,LTRK,log_logistic,685983.226,2.10E+19,0,100000,0.333341562,4,2,1,1
2697,NC24,log_logistic,2.82E+26,2.09E+68,0,100000,0.016153909,4,2,1,1
2697,SKIN,log_logistic,6.15021E+12,1.49E+29,0,100000,0.083357062,4,2,1,1
2697,TCHR,logistic,328694.962,486260.766,0,100000,0.041662562,4,2,1,1
2698,ANY24,log_logistic,9.57E+182,inf,0,100000,0.062516747,4,2,1,1
2698,CRAN,log_logistic,10817401.76,2.70E+25,0,100000,0.333318174,4,2,1,1
2698,EDEM,log_logistic,12752107.46,2.00E+31,0,100000,0.366648176,4,2,1,1
2698,MO24,log_logistic,1.53E+59,1.77E+173,0,100000,0.062516684,4,2,1,1
2698,MORT,log_logistic,98913.844,2.00E+17,0,100000,0.232136814,4,2,0,1
2698,MUSC,log_logistic,1.43E+25,6.26E+86,0,100000,0.13334125,4,2,1,1
2698,TOT_MORT,log_logistic,205.42,1.47E+22,0,100000,0.265636972,4,2,0,1
2699,CRAN,log_logistic,3132651.083,7.36E+26,0,100000,0.259989546,4,2,1,1
2699,SKIN,log_logistic,1.39E+19,1.48E+30,0,100000,0.019998,4,0,1,1
2700,DP24,log_logistic,1.2698E+14,1.12E+30,0,100000,0.064517191,4,2,1,1
2700,MORT,log_logistic,24672.808,1.99E+19,0,100000,0.25805402,4,2,0,1
2700,SM24,logistic,400404.375,559713.389,0,100000,0.016127419,4,0,1,1
3322,ANY24,weibull,inf,inf,0,7500,0.085416667,4,0,1,1
3322,ANY120,logistic,29477.974,75236.817,0,7500,0.139583333,4,0,1,1
3322,MO24,weibull,2718467.822,2.06E+24,0,7500,0.069270833,4,0,1,1
3322,MORT,logistic,10958.12,17507.906,0,7500,0.025141243,4,0,1,1
3324,ANY24,quantal_linear,7988.208,52552.928,0,7500,0.172395833,4,2,1,1
3324,AXIS,gamma,5542.678,8240.492,0,7500,0.096243386,4,0,0,1
3324,BRN_,gamma,5005.775,6897.784,0,7500,0.152786596,4,0,0,0
3324,LTRK,gamma,4741.014,6684.073,0,7500,0.172292769,4,0,0,0
3324,MUSC,probit,15393.321,35492.179,0,7500,0.035220459,4,0,1,1
3324,NC__,logistic,25700.363,37185.025,0,7500,0.013333333,4,0,1,1
3324,NC24,logistic,28179.921,40791.806,0,7500,0.012820513,4,0,1,1
3324,TOT_MORT,quantal_linear,7983.125,52519.49,0,7500,0.154166667,4,0,1,1
3325,AXIS,logistic,63354.381,109105.305,0,7500,0.022897741,4,2,1,1
3328,AXIS,log_probit,7426.057,8374.583,0,7500,0.026767677,4,0,0,1
3328,ALL_BUT_MORT,logistic,6313.819,9338.592,0,7500,0.047045669,4,0,0,1
3328,BRN_,logistic,7862.083,8187.321,0,7500,0.003030303,4,0,1,1
3328,CRAN,logistic,7862.083,8187.321,0,7500,0.003030303,4,0,1,1
3328,DP24,logistic,12227.459,17086.289,0,7500,0.013241525,4,0,1,1
3328,EDEM,logistic,7862.083,8187.321,0,7500,0.003030303,4,0,1,1
3328,LTRK,logistic,7717.145,8040.763,0,7500,0.006060606,4,0,1,1
3328,NC24,logistic,7732.437,8056.978,0,7500,0.005649718,4,0,1,1
3328,TCHR,logistic,7717.145,8040.763,0,7500,0.006060606,4,0,1,1
3329,ANY24,logistic,13143.119,23999.714,0,7500,0.035416667,4,0,1,1
3329,BRN_,logistic,7737.321,8063.758,0,7500,0.005555556,4,0,1,1
3329,CRAN,logistic,7737.321,8063.758,0,7500,0.005555556,4,0,1,1
3329,DP24,logistic,7887.78,8216.755,0,7500,0.00273224,4,0,1,1
3329,LTRK,logistic,12282.944,19207.799,0,7500,0.010555556,4,0,1,1
3329,MORT,logistic,7887.78,8216.755,0,7500,0.00273224,4,0,1,1
3329,TCHR,logistic,7737.321,8063.758,0,7500,0.005555556,4,0,1,1
3329,TOT_MORT,logistic,13143.119,23999.714,0,7500,0.035416667,4,0,1,1
3330,ANY24,logistic,9909.109,16378.666,0,7500,0.033333333,4,0,1,1
3330,ANY120,logistic,24946.443,54812.09,0,7500,0.089583333,4,0,1,1
3330,AXIS,logistic,208987.453,358282.591,0,7500,0.028315412,4,2,1,1
3330,ALL_BUT_MORT,weibull,inf,inf,0,7500,0.046829463,4,0,1,1
3330,BRN_,logistic,146742.04,262411.345,0,7500,0.027821846,4,0,1,1
3330,CRAN,logistic,32737.652,54195.592,0,7500,0.019219696,4,0,1,1
3330,DP24,logistic,7887.865,8216.913,0,7500,0.00273224,4,0,1,1
3330,EDEM,logistic,32737.652,54195.592,0,7500,0.019219696,4,0,1,1
3330,LTRK,weibull,inf,inf,0,7500,0.047535108,4,0,1,1
3330,MO24,logistic,11911.687,19938.824,0,7500,0.030729167,4,0,1,1
3330,MUSC,logistic,27784.517,39943.436,0,7500,0.011111111,4,0,1,1
3330,TCHR,logistic,32737.652,54195.592,0,7500,0.019219696,4,0,1,1
3330,TOT_MORT,logistic,21669.398,41608.338,0,7500,0.044270833,4,0,1,1
3331,EDEM,logistic,7886.091,8213.634,0,7500,0.00273224,4,0,1,1
3332,ALL_BUT_MORT,logistic,12607.17,19747.443,0,7500,0.010286738,4,0,1,1
3332,CRAN,logistic,7740.689,8066.989,0,7500,0.005464481,4,0,1,1
3332,EDEM,logistic,7740.689,8066.989,0,7500,0.005464481,4,0,1,1
3332,MORT,logistic,23102.022,35311.027,0,7500,0.011021505,4,0,1,1
3334,DP24,logistic,7890.749,8219.38,0,7500,0.002688172,4,0,1,1
